unit,sex,age,region,year,value
YR,F,Y65,IT,2021,22.3
YR,F,Y_LT1,IT,2021,85.1
YR,M,Y65,IT,2021,19.0
YR,M,Y_LT1,IT,2021,80.6
YR,T,Y65,IT,2021,20.8
YR,T,Y_LT1,IT,2021,82.9
YR,F,Y1,IT,2020,83.7
YR,F,Y10,IT,2020,74.7
YR,F,Y11,IT,2020,73.7
YR,F,Y12,IT,2020,72.8
YR,F,Y13,IT,2020,71.8
YR,F,Y14,IT,2020,70.8
YR,F,Y15,IT,2020,69.8
YR,F,Y16,IT,2020,68.8
YR,F,Y17,IT,2020,67.8
YR,F,Y18,IT,2020,66.8
YR,F,Y19,IT,2020,65.8
YR,F,Y2,IT,2020,82.7
YR,F,Y20,IT,2020,64.8
YR,F,Y21,IT,2020,63.8
YR,F,Y22,IT,2020,62.8
YR,F,Y23,IT,2020,61.8
YR,F,Y24,IT,2020,60.8
YR,F,Y25,IT,2020,59.8
YR,F,Y26,IT,2020,58.9
YR,F,Y27,IT,2020,57.9
YR,F,Y28,IT,2020,56.9
YR,F,Y29,IT,2020,55.9
YR,F,Y3,IT,2020,81.7
YR,F,Y30,IT,2020,54.9
YR,F,Y31,IT,2020,53.9
YR,F,Y32,IT,2020,52.9
YR,F,Y33,IT,2020,51.9
YR,F,Y34,IT,2020,50.9
YR,F,Y35,IT,2020,50.0
YR,F,Y36,IT,2020,49.0
YR,F,Y37,IT,2020,48.0
YR,F,Y38,IT,2020,47.0
YR,F,Y39,IT,2020,46.0
YR,F,Y4,IT,2020,80.7
YR,F,Y40,IT,2020,45.0
YR,F,Y41,IT,2020,44.1
YR,F,Y42,IT,2020,43.1
YR,F,Y43,IT,2020,42.1
YR,F,Y44,IT,2020,41.2
YR,F,Y45,IT,2020,40.2
YR,F,Y46,IT,2020,39.2
YR,F,Y47,IT,2020,38.3
YR,F,Y48,IT,2020,37.3
YR,F,Y49,IT,2020,36.4
YR,F,Y5,IT,2020,79.7
YR,F,Y50,IT,2020,35.4
YR,F,Y51,IT,2020,34.5
YR,F,Y52,IT,2020,33.5
YR,F,Y53,IT,2020,32.6
YR,F,Y54,IT,2020,31.6
YR,F,Y55,IT,2020,30.7
YR,F,Y56,IT,2020,29.8
YR,F,Y57,IT,2020,28.9
YR,F,Y58,IT,2020,27.9
YR,F,Y59,IT,2020,27.0
YR,F,Y6,IT,2020,78.7
YR,F,Y60,IT,2020,26.1
YR,F,Y61,IT,2020,25.2
YR,F,Y62,IT,2020,24.3
YR,F,Y63,IT,2020,23.4
YR,F,Y64,IT,2020,22.5
YR,F,Y65,IT,2020,21.7
YR,F,Y66,IT,2020,20.8
YR,F,Y67,IT,2020,19.9
YR,F,Y68,IT,2020,19.1
YR,F,Y69,IT,2020,18.2
YR,F,Y7,IT,2020,77.7
YR,F,Y70,IT,2020,17.4
YR,F,Y71,IT,2020,16.6
YR,F,Y72,IT,2020,15.7
YR,F,Y73,IT,2020,14.9
YR,F,Y74,IT,2020,14.1
YR,F,Y75,IT,2020,13.4
YR,F,Y76,IT,2020,12.6
YR,F,Y77,IT,2020,11.8
YR,F,Y78,IT,2020,11.1
YR,F,Y79,IT,2020,10.4
YR,F,Y8,IT,2020,76.7
YR,F,Y80,IT,2020,9.7
YR,F,Y81,IT,2020,9.0
YR,F,Y82,IT,2020,8.4
YR,F,Y83,IT,2020,7.8
YR,F,Y84,IT,2020,7.2
YR,F,Y9,IT,2020,75.7
YR,F,Y_GE85,IT,2020,6.6
YR,F,Y_LT1,IT,2020,84.5
YR,M,Y1,IT,2020,79.2
YR,M,Y10,IT,2020,70.2
YR,M,Y11,IT,2020,69.2
YR,M,Y12,IT,2020,68.2
YR,M,Y13,IT,2020,67.2
YR,M,Y14,IT,2020,66.2
YR,M,Y15,IT,2020,65.2
YR,M,Y16,IT,2020,64.3
YR,M,Y17,IT,2020,63.3
YR,M,Y18,IT,2020,62.3
YR,M,Y19,IT,2020,61.3
YR,M,Y2,IT,2020,78.2
YR,M,Y20,IT,2020,60.3
YR,M,Y21,IT,2020,59.3
YR,M,Y22,IT,2020,58.4
YR,M,Y23,IT,2020,57.4
YR,M,Y24,IT,2020,56.4
YR,M,Y25,IT,2020,55.4
YR,M,Y26,IT,2020,54.4
YR,M,Y27,IT,2020,53.5
YR,M,Y28,IT,2020,52.5
YR,M,Y29,IT,2020,51.5
YR,M,Y3,IT,2020,77.2
YR,M,Y30,IT,2020,50.5
YR,M,Y31,IT,2020,49.6
YR,M,Y32,IT,2020,48.6
YR,M,Y33,IT,2020,47.6
YR,M,Y34,IT,2020,46.6
YR,M,Y35,IT,2020,45.6
YR,M,Y36,IT,2020,44.7
YR,M,Y37,IT,2020,43.7
YR,M,Y38,IT,2020,42.7
YR,M,Y39,IT,2020,41.8
YR,M,Y4,IT,2020,76.2
YR,M,Y40,IT,2020,40.8
YR,M,Y41,IT,2020,39.8
YR,M,Y42,IT,2020,38.9
YR,M,Y43,IT,2020,37.9
YR,M,Y44,IT,2020,37.0
YR,M,Y45,IT,2020,36.0
YR,M,Y46,IT,2020,35.1
YR,M,Y47,IT,2020,34.1
YR,M,Y48,IT,2020,33.2
YR,M,Y49,IT,2020,32.3
YR,M,Y5,IT,2020,75.2
YR,M,Y50,IT,2020,31.3
YR,M,Y51,IT,2020,30.4
YR,M,Y52,IT,2020,29.5
YR,M,Y53,IT,2020,28.6
YR,M,Y54,IT,2020,27.7
YR,M,Y55,IT,2020,26.8
YR,M,Y56,IT,2020,25.9
YR,M,Y57,IT,2020,25.0
YR,M,Y58,IT,2020,24.1
YR,M,Y59,IT,2020,23.3
YR,M,Y6,IT,2020,74.2
YR,M,Y60,IT,2020,22.4
YR,M,Y61,IT,2020,21.6
YR,M,Y62,IT,2020,20.7
YR,M,Y63,IT,2020,19.9
YR,M,Y64,IT,2020,19.1
YR,M,Y65,IT,2020,18.3
YR,M,Y66,IT,2020,17.5
YR,M,Y67,IT,2020,16.8
YR,M,Y68,IT,2020,16.0
YR,M,Y69,IT,2020,15.3
YR,M,Y7,IT,2020,73.2
YR,M,Y70,IT,2020,14.5
YR,M,Y71,IT,2020,13.8
YR,M,Y72,IT,2020,13.1
YR,M,Y73,IT,2020,12.4
YR,M,Y74,IT,2020,11.7
YR,M,Y75,IT,2020,11.1
YR,M,Y76,IT,2020,10.4
YR,M,Y77,IT,2020,9.8
YR,M,Y78,IT,2020,9.2
YR,M,Y79,IT,2020,8.6
YR,M,Y8,IT,2020,72.2
YR,M,Y80,IT,2020,8.1
YR,M,Y81,IT,2020,7.5
YR,M,Y82,IT,2020,7.0
YR,M,Y83,IT,2020,6.5
YR,M,Y84,IT,2020,6.0
YR,M,Y9,IT,2020,71.2
YR,M,Y_GE85,IT,2020,5.6
YR,M,Y_LT1,IT,2020,80.0
YR,T,Y1,IT,2020,81.5
YR,T,Y10,IT,2020,72.5
YR,T,Y11,IT,2020,71.5
YR,T,Y12,IT,2020,70.5
YR,T,Y13,IT,2020,69.5
YR,T,Y14,IT,2020,68.5
YR,T,Y15,IT,2020,67.5
YR,T,Y16,IT,2020,66.5
YR,T,Y17,IT,2020,65.6
YR,T,Y18,IT,2020,64.6
YR,T,Y19,IT,2020,63.6
YR,T,Y2,IT,2020,80.5
YR,T,Y20,IT,2020,62.6
YR,T,Y21,IT,2020,61.6
YR,T,Y22,IT,2020,60.6
YR,T,Y23,IT,2020,59.6
YR,T,Y24,IT,2020,58.7
YR,T,Y25,IT,2020,57.7
YR,T,Y26,IT,2020,56.7
YR,T,Y27,IT,2020,55.7
YR,T,Y28,IT,2020,54.7
YR,T,Y29,IT,2020,53.7
YR,T,Y3,IT,2020,79.5
YR,T,Y30,IT,2020,52.8
YR,T,Y31,IT,2020,51.8
YR,T,Y32,IT,2020,50.8
YR,T,Y33,IT,2020,49.8
YR,T,Y34,IT,2020,48.8
YR,T,Y35,IT,2020,47.8
YR,T,Y36,IT,2020,46.9
YR,T,Y37,IT,2020,45.9
YR,T,Y38,IT,2020,44.9
YR,T,Y39,IT,2020,43.9
YR,T,Y4,IT,2020,78.5
YR,T,Y40,IT,2020,43.0
YR,T,Y41,IT,2020,42.0
YR,T,Y42,IT,2020,41.0
YR,T,Y43,IT,2020,40.1
YR,T,Y44,IT,2020,39.1
YR,T,Y45,IT,2020,38.2
YR,T,Y46,IT,2020,37.2
YR,T,Y47,IT,2020,36.2
YR,T,Y48,IT,2020,35.3
YR,T,Y49,IT,2020,34.4
YR,T,Y5,IT,2020,77.5
YR,T,Y50,IT,2020,33.4
YR,T,Y51,IT,2020,32.5
YR,T,Y52,IT,2020,31.5
YR,T,Y53,IT,2020,30.6
YR,T,Y54,IT,2020,29.7
YR,T,Y55,IT,2020,28.8
YR,T,Y56,IT,2020,27.9
YR,T,Y57,IT,2020,27.0
YR,T,Y58,IT,2020,26.1
YR,T,Y59,IT,2020,25.2
YR,T,Y6,IT,2020,76.5
YR,T,Y60,IT,2020,24.3
YR,T,Y61,IT,2020,23.5
YR,T,Y62,IT,2020,22.6
YR,T,Y63,IT,2020,21.7
YR,T,Y64,IT,2020,20.9
YR,T,Y65,IT,2020,20.1
YR,T,Y66,IT,2020,19.2
YR,T,Y67,IT,2020,18.4
YR,T,Y68,IT,2020,17.6
YR,T,Y69,IT,2020,16.8
YR,T,Y7,IT,2020,75.5
YR,T,Y70,IT,2020,16.0
YR,T,Y71,IT,2020,15.3
YR,T,Y72,IT,2020,14.5
YR,T,Y73,IT,2020,13.8
YR,T,Y74,IT,2020,13.1
YR,T,Y75,IT,2020,12.3
YR,T,Y76,IT,2020,11.6
YR,T,Y77,IT,2020,11.0
YR,T,Y78,IT,2020,10.3
YR,T,Y79,IT,2020,9.6
YR,T,Y8,IT,2020,74.5
YR,T,Y80,IT,2020,9.0
YR,T,Y81,IT,2020,8.4
YR,T,Y82,IT,2020,7.8
YR,T,Y83,IT,2020,7.3
YR,T,Y84,IT,2020,6.7
YR,T,Y9,IT,2020,73.5
YR,T,Y_GE85,IT,2020,6.2
YR,T,Y_LT1,IT,2020,82.3
YR,F,Y1,IT,2019,84.9
YR,F,Y10,IT,2019,76.0
YR,F,Y11,IT,2019,75.0
YR,F,Y12,IT,2019,74.0
YR,F,Y13,IT,2019,73.0
YR,F,Y14,IT,2019,72.0
YR,F,Y15,IT,2019,71.0
YR,F,Y16,IT,2019,70.0
YR,F,Y17,IT,2019,69.0
YR,F,Y18,IT,2019,68.0
YR,F,Y19,IT,2019,67.0
YR,F,Y2,IT,2019,83.9
YR,F,Y20,IT,2019,66.0
YR,F,Y21,IT,2019,65.0
YR,F,Y22,IT,2019,64.0
YR,F,Y23,IT,2019,63.0
YR,F,Y24,IT,2019,62.1
YR,F,Y25,IT,2019,61.1
YR,F,Y26,IT,2019,60.1
YR,F,Y27,IT,2019,59.1
YR,F,Y28,IT,2019,58.1
YR,F,Y29,IT,2019,57.1
YR,F,Y3,IT,2019,82.9
YR,F,Y30,IT,2019,56.1
YR,F,Y31,IT,2019,55.1
YR,F,Y32,IT,2019,54.1
YR,F,Y33,IT,2019,53.1
YR,F,Y34,IT,2019,52.2
YR,F,Y35,IT,2019,51.2
YR,F,Y36,IT,2019,50.2
YR,F,Y37,IT,2019,49.2
YR,F,Y38,IT,2019,48.2
YR,F,Y39,IT,2019,47.2
YR,F,Y4,IT,2019,81.9
YR,F,Y40,IT,2019,46.3
YR,F,Y41,IT,2019,45.3
YR,F,Y42,IT,2019,44.3
YR,F,Y43,IT,2019,43.3
YR,F,Y44,IT,2019,42.4
YR,F,Y45,IT,2019,41.4
YR,F,Y46,IT,2019,40.4
YR,F,Y47,IT,2019,39.5
YR,F,Y48,IT,2019,38.5
YR,F,Y49,IT,2019,37.6
YR,F,Y5,IT,2019,80.9
YR,F,Y50,IT,2019,36.6
YR,F,Y51,IT,2019,35.7
YR,F,Y52,IT,2019,34.7
YR,F,Y53,IT,2019,33.8
YR,F,Y54,IT,2019,32.8
YR,F,Y55,IT,2019,31.9
YR,F,Y56,IT,2019,31.0
YR,F,Y57,IT,2019,30.1
YR,F,Y58,IT,2019,29.1
YR,F,Y59,IT,2019,28.2
YR,F,Y6,IT,2019,79.9
YR,F,Y60,IT,2019,27.3
YR,F,Y61,IT,2019,26.4
YR,F,Y62,IT,2019,25.5
YR,F,Y63,IT,2019,24.6
YR,F,Y64,IT,2019,23.7
YR,F,Y65,IT,2019,22.9
YR,F,Y66,IT,2019,22.0
YR,F,Y67,IT,2019,21.1
YR,F,Y68,IT,2019,20.2
YR,F,Y69,IT,2019,19.4
YR,F,Y7,IT,2019,78.9
YR,F,Y70,IT,2019,18.5
YR,F,Y71,IT,2019,17.7
YR,F,Y72,IT,2019,16.9
YR,F,Y73,IT,2019,16.1
YR,F,Y74,IT,2019,15.3
YR,F,Y75,IT,2019,14.5
YR,F,Y76,IT,2019,13.7
YR,F,Y77,IT,2019,13.0
YR,F,Y78,IT,2019,12.2
YR,F,Y79,IT,2019,11.5
YR,F,Y8,IT,2019,78.0
YR,F,Y80,IT,2019,10.8
YR,F,Y81,IT,2019,10.1
YR,F,Y82,IT,2019,9.4
YR,F,Y83,IT,2019,8.8
YR,F,Y84,IT,2019,8.2
YR,F,Y9,IT,2019,77.0
YR,F,Y_GE85,IT,2019,7.6
YR,F,Y_LT1,IT,2019,85.7
YR,M,Y1,IT,2019,80.6
YR,M,Y10,IT,2019,71.6
YR,M,Y11,IT,2019,70.6
YR,M,Y12,IT,2019,69.7
YR,M,Y13,IT,2019,68.7
YR,M,Y14,IT,2019,67.7
YR,M,Y15,IT,2019,66.7
YR,M,Y16,IT,2019,65.7
YR,M,Y17,IT,2019,64.7
YR,M,Y18,IT,2019,63.7
YR,M,Y19,IT,2019,62.7
YR,M,Y2,IT,2019,79.6
YR,M,Y20,IT,2019,61.8
YR,M,Y21,IT,2019,60.8
YR,M,Y22,IT,2019,59.8
YR,M,Y23,IT,2019,58.8
YR,M,Y24,IT,2019,57.9
YR,M,Y25,IT,2019,56.9
YR,M,Y26,IT,2019,55.9
YR,M,Y27,IT,2019,54.9
YR,M,Y28,IT,2019,54.0
YR,M,Y29,IT,2019,53.0
YR,M,Y3,IT,2019,78.6
YR,M,Y30,IT,2019,52.0
YR,M,Y31,IT,2019,51.0
YR,M,Y32,IT,2019,50.0
YR,M,Y33,IT,2019,49.1
YR,M,Y34,IT,2019,48.1
YR,M,Y35,IT,2019,47.1
YR,M,Y36,IT,2019,46.2
YR,M,Y37,IT,2019,45.2
YR,M,Y38,IT,2019,44.2
YR,M,Y39,IT,2019,43.2
YR,M,Y4,IT,2019,77.6
YR,M,Y40,IT,2019,42.3
YR,M,Y41,IT,2019,41.3
YR,M,Y42,IT,2019,40.4
YR,M,Y43,IT,2019,39.4
YR,M,Y44,IT,2019,38.4
YR,M,Y45,IT,2019,37.5
YR,M,Y46,IT,2019,36.5
YR,M,Y47,IT,2019,35.6
YR,M,Y48,IT,2019,34.7
YR,M,Y49,IT,2019,33.7
YR,M,Y5,IT,2019,76.6
YR,M,Y50,IT,2019,32.8
YR,M,Y51,IT,2019,31.9
YR,M,Y52,IT,2019,30.9
YR,M,Y53,IT,2019,30.0
YR,M,Y54,IT,2019,29.1
YR,M,Y55,IT,2019,28.2
YR,M,Y56,IT,2019,27.3
YR,M,Y57,IT,2019,26.5
YR,M,Y58,IT,2019,25.6
YR,M,Y59,IT,2019,24.7
YR,M,Y6,IT,2019,75.6
YR,M,Y60,IT,2019,23.8
YR,M,Y61,IT,2019,23.0
YR,M,Y62,IT,2019,22.1
YR,M,Y63,IT,2019,21.3
YR,M,Y64,IT,2019,20.5
YR,M,Y65,IT,2019,19.7
YR,M,Y66,IT,2019,18.9
YR,M,Y67,IT,2019,18.1
YR,M,Y68,IT,2019,17.3
YR,M,Y69,IT,2019,16.5
YR,M,Y7,IT,2019,74.6
YR,M,Y70,IT,2019,15.8
YR,M,Y71,IT,2019,15.0
YR,M,Y72,IT,2019,14.3
YR,M,Y73,IT,2019,13.6
YR,M,Y74,IT,2019,12.9
YR,M,Y75,IT,2019,12.2
YR,M,Y76,IT,2019,11.5
YR,M,Y77,IT,2019,10.9
YR,M,Y78,IT,2019,10.2
YR,M,Y79,IT,2019,9.6
YR,M,Y8,IT,2019,73.6
YR,M,Y80,IT,2019,9.0
YR,M,Y81,IT,2019,8.4
YR,M,Y82,IT,2019,7.9
YR,M,Y83,IT,2019,7.3
YR,M,Y84,IT,2019,6.9
YR,M,Y9,IT,2019,72.6
YR,M,Y_GE85,IT,2019,6.4
YR,M,Y_LT1,IT,2019,81.4
YR,T,Y1,IT,2019,82.8
YR,T,Y10,IT,2019,73.9
YR,T,Y11,IT,2019,72.9
YR,T,Y12,IT,2019,71.9
YR,T,Y13,IT,2019,70.9
YR,T,Y14,IT,2019,69.9
YR,T,Y15,IT,2019,68.9
YR,T,Y16,IT,2019,67.9
YR,T,Y17,IT,2019,66.9
YR,T,Y18,IT,2019,65.9
YR,T,Y19,IT,2019,64.9
YR,T,Y2,IT,2019,81.8
YR,T,Y20,IT,2019,64.0
YR,T,Y21,IT,2019,63.0
YR,T,Y22,IT,2019,62.0
YR,T,Y23,IT,2019,61.0
YR,T,Y24,IT,2019,60.0
YR,T,Y25,IT,2019,59.1
YR,T,Y26,IT,2019,58.1
YR,T,Y27,IT,2019,57.1
YR,T,Y28,IT,2019,56.1
YR,T,Y29,IT,2019,55.1
YR,T,Y3,IT,2019,80.8
YR,T,Y30,IT,2019,54.1
YR,T,Y31,IT,2019,53.2
YR,T,Y32,IT,2019,52.2
YR,T,Y33,IT,2019,51.2
YR,T,Y34,IT,2019,50.2
YR,T,Y35,IT,2019,49.2
YR,T,Y36,IT,2019,48.3
YR,T,Y37,IT,2019,47.3
YR,T,Y38,IT,2019,46.3
YR,T,Y39,IT,2019,45.3
YR,T,Y4,IT,2019,79.8
YR,T,Y40,IT,2019,44.4
YR,T,Y41,IT,2019,43.4
YR,T,Y42,IT,2019,42.4
YR,T,Y43,IT,2019,41.5
YR,T,Y44,IT,2019,40.5
YR,T,Y45,IT,2019,39.5
YR,T,Y46,IT,2019,38.6
YR,T,Y47,IT,2019,37.6
YR,T,Y48,IT,2019,36.7
YR,T,Y49,IT,2019,35.7
YR,T,Y5,IT,2019,78.9
YR,T,Y50,IT,2019,34.8
YR,T,Y51,IT,2019,33.9
YR,T,Y52,IT,2019,32.9
YR,T,Y53,IT,2019,32.0
YR,T,Y54,IT,2019,31.1
YR,T,Y55,IT,2019,30.2
YR,T,Y56,IT,2019,29.3
YR,T,Y57,IT,2019,28.4
YR,T,Y58,IT,2019,27.5
YR,T,Y59,IT,2019,26.6
YR,T,Y6,IT,2019,77.9
YR,T,Y60,IT,2019,25.7
YR,T,Y61,IT,2019,24.8
YR,T,Y62,IT,2019,23.9
YR,T,Y63,IT,2019,23.1
YR,T,Y64,IT,2019,22.2
YR,T,Y65,IT,2019,21.4
YR,T,Y66,IT,2019,20.5
YR,T,Y67,IT,2019,19.7
YR,T,Y68,IT,2019,18.9
YR,T,Y69,IT,2019,18.1
YR,T,Y7,IT,2019,76.9
YR,T,Y70,IT,2019,17.3
YR,T,Y71,IT,2019,16.5
YR,T,Y72,IT,2019,15.7
YR,T,Y73,IT,2019,15.0
YR,T,Y74,IT,2019,14.2
YR,T,Y75,IT,2019,13.5
YR,T,Y76,IT,2019,12.8
YR,T,Y77,IT,2019,12.1
YR,T,Y78,IT,2019,11.4
YR,T,Y79,IT,2019,10.7
YR,T,Y8,IT,2019,75.9
YR,T,Y80,IT,2019,10.0
YR,T,Y81,IT,2019,9.4
YR,T,Y82,IT,2019,8.8
YR,T,Y83,IT,2019,8.2
YR,T,Y84,IT,2019,7.7
YR,T,Y9,IT,2019,74.9
YR,T,Y_GE85,IT,2019,7.2
YR,T,Y_LT1,IT,2019,83.6
YR,F,Y1,IT,2018,84.8
YR,F,Y10,IT,2018,75.9
YR,F,Y11,IT,2018,74.9
YR,F,Y12,IT,2018,73.9
YR,F,Y13,IT,2018,72.9
YR,F,Y14,IT,2018,71.9
YR,F,Y15,IT,2018,70.9
YR,F,Y16,IT,2018,69.9
YR,F,Y17,IT,2018,68.9
YR,F,Y18,IT,2018,67.9
YR,F,Y19,IT,2018,66.9
YR,F,Y2,IT,2018,83.8
YR,F,Y20,IT,2018,65.9
YR,F,Y21,IT,2018,64.9
YR,F,Y22,IT,2018,63.9
YR,F,Y23,IT,2018,62.9
YR,F,Y24,IT,2018,62.0
YR,F,Y25,IT,2018,61.0
YR,F,Y26,IT,2018,60.0
YR,F,Y27,IT,2018,59.0
YR,F,Y28,IT,2018,58.0
YR,F,Y29,IT,2018,57.0
YR,F,Y3,IT,2018,82.8
YR,F,Y30,IT,2018,56.0
YR,F,Y31,IT,2018,55.0
YR,F,Y32,IT,2018,54.0
YR,F,Y33,IT,2018,53.1
YR,F,Y34,IT,2018,52.1
YR,F,Y35,IT,2018,51.1
YR,F,Y36,IT,2018,50.1
YR,F,Y37,IT,2018,49.1
YR,F,Y38,IT,2018,48.1
YR,F,Y39,IT,2018,47.2
YR,F,Y4,IT,2018,81.8
YR,F,Y40,IT,2018,46.2
YR,F,Y41,IT,2018,45.2
YR,F,Y42,IT,2018,44.2
YR,F,Y43,IT,2018,43.3
YR,F,Y44,IT,2018,42.3
YR,F,Y45,IT,2018,41.3
YR,F,Y46,IT,2018,40.4
YR,F,Y47,IT,2018,39.4
YR,F,Y48,IT,2018,38.5
YR,F,Y49,IT,2018,37.5
YR,F,Y5,IT,2018,80.8
YR,F,Y50,IT,2018,36.5
YR,F,Y51,IT,2018,35.6
YR,F,Y52,IT,2018,34.7
YR,F,Y53,IT,2018,33.7
YR,F,Y54,IT,2018,32.8
YR,F,Y55,IT,2018,31.9
YR,F,Y56,IT,2018,30.9
YR,F,Y57,IT,2018,30.0
YR,F,Y58,IT,2018,29.1
YR,F,Y59,IT,2018,28.2
YR,F,Y6,IT,2018,79.8
YR,F,Y60,IT,2018,27.3
YR,F,Y61,IT,2018,26.4
YR,F,Y62,IT,2018,25.5
YR,F,Y63,IT,2018,24.6
YR,F,Y64,IT,2018,23.7
YR,F,Y65,IT,2018,22.8
YR,F,Y66,IT,2018,21.9
YR,F,Y67,IT,2018,21.1
YR,F,Y68,IT,2018,20.2
YR,F,Y69,IT,2018,19.4
YR,F,Y7,IT,2018,78.8
YR,F,Y70,IT,2018,18.5
YR,F,Y71,IT,2018,17.7
YR,F,Y72,IT,2018,16.9
YR,F,Y73,IT,2018,16.0
YR,F,Y74,IT,2018,15.2
YR,F,Y75,IT,2018,14.4
YR,F,Y76,IT,2018,13.7
YR,F,Y77,IT,2018,12.9
YR,F,Y78,IT,2018,12.2
YR,F,Y79,IT,2018,11.4
YR,F,Y8,IT,2018,77.8
YR,F,Y80,IT,2018,10.7
YR,F,Y81,IT,2018,10.0
YR,F,Y82,IT,2018,9.4
YR,F,Y83,IT,2018,8.8
YR,F,Y84,IT,2018,8.2
YR,F,Y9,IT,2018,76.8
YR,F,Y_GE85,IT,2018,7.6
YR,F,Y_LT1,IT,2018,85.6
YR,M,Y1,IT,2018,80.4
YR,M,Y10,IT,2018,71.5
YR,M,Y11,IT,2018,70.5
YR,M,Y12,IT,2018,69.5
YR,M,Y13,IT,2018,68.5
YR,M,Y14,IT,2018,67.5
YR,M,Y15,IT,2018,66.5
YR,M,Y16,IT,2018,65.5
YR,M,Y17,IT,2018,64.5
YR,M,Y18,IT,2018,63.6
YR,M,Y19,IT,2018,62.6
YR,M,Y2,IT,2018,79.4
YR,M,Y20,IT,2018,61.6
YR,M,Y21,IT,2018,60.6
YR,M,Y22,IT,2018,59.7
YR,M,Y23,IT,2018,58.7
YR,M,Y24,IT,2018,57.7
YR,M,Y25,IT,2018,56.7
YR,M,Y26,IT,2018,55.8
YR,M,Y27,IT,2018,54.8
YR,M,Y28,IT,2018,53.8
YR,M,Y29,IT,2018,52.8
YR,M,Y3,IT,2018,78.4
YR,M,Y30,IT,2018,51.9
YR,M,Y31,IT,2018,50.9
YR,M,Y32,IT,2018,49.9
YR,M,Y33,IT,2018,48.9
YR,M,Y34,IT,2018,48.0
YR,M,Y35,IT,2018,47.0
YR,M,Y36,IT,2018,46.0
YR,M,Y37,IT,2018,45.0
YR,M,Y38,IT,2018,44.1
YR,M,Y39,IT,2018,43.1
YR,M,Y4,IT,2018,77.4
YR,M,Y40,IT,2018,42.1
YR,M,Y41,IT,2018,41.2
YR,M,Y42,IT,2018,40.2
YR,M,Y43,IT,2018,39.3
YR,M,Y44,IT,2018,38.3
YR,M,Y45,IT,2018,37.4
YR,M,Y46,IT,2018,36.4
YR,M,Y47,IT,2018,35.5
YR,M,Y48,IT,2018,34.5
YR,M,Y49,IT,2018,33.6
YR,M,Y5,IT,2018,76.5
YR,M,Y50,IT,2018,32.7
YR,M,Y51,IT,2018,31.7
YR,M,Y52,IT,2018,30.8
YR,M,Y53,IT,2018,29.9
YR,M,Y54,IT,2018,29.0
YR,M,Y55,IT,2018,28.1
YR,M,Y56,IT,2018,27.2
YR,M,Y57,IT,2018,26.3
YR,M,Y58,IT,2018,25.4
YR,M,Y59,IT,2018,24.6
YR,M,Y6,IT,2018,75.5
YR,M,Y60,IT,2018,23.7
YR,M,Y61,IT,2018,22.9
YR,M,Y62,IT,2018,22.0
YR,M,Y63,IT,2018,21.2
YR,M,Y64,IT,2018,20.4
YR,M,Y65,IT,2018,19.6
YR,M,Y66,IT,2018,18.8
YR,M,Y67,IT,2018,18.0
YR,M,Y68,IT,2018,17.2
YR,M,Y69,IT,2018,16.4
YR,M,Y7,IT,2018,74.5
YR,M,Y70,IT,2018,15.7
YR,M,Y71,IT,2018,15.0
YR,M,Y72,IT,2018,14.2
YR,M,Y73,IT,2018,13.5
YR,M,Y74,IT,2018,12.8
YR,M,Y75,IT,2018,12.1
YR,M,Y76,IT,2018,11.5
YR,M,Y77,IT,2018,10.8
YR,M,Y78,IT,2018,10.2
YR,M,Y79,IT,2018,9.6
YR,M,Y8,IT,2018,73.5
YR,M,Y80,IT,2018,9.0
YR,M,Y81,IT,2018,8.4
YR,M,Y82,IT,2018,7.9
YR,M,Y83,IT,2018,7.4
YR,M,Y84,IT,2018,6.9
YR,M,Y9,IT,2018,72.5
YR,M,Y_GE85,IT,2018,6.4
YR,M,Y_LT1,IT,2018,81.2
YR,T,Y1,IT,2018,82.7
YR,T,Y10,IT,2018,73.7
YR,T,Y11,IT,2018,72.8
YR,T,Y12,IT,2018,71.8
YR,T,Y13,IT,2018,70.8
YR,T,Y14,IT,2018,69.8
YR,T,Y15,IT,2018,68.8
YR,T,Y16,IT,2018,67.8
YR,T,Y17,IT,2018,66.8
YR,T,Y18,IT,2018,65.8
YR,T,Y19,IT,2018,64.8
YR,T,Y2,IT,2018,81.7
YR,T,Y20,IT,2018,63.8
YR,T,Y21,IT,2018,62.9
YR,T,Y22,IT,2018,61.9
YR,T,Y23,IT,2018,60.9
YR,T,Y24,IT,2018,59.9
YR,T,Y25,IT,2018,58.9
YR,T,Y26,IT,2018,57.9
YR,T,Y27,IT,2018,57.0
YR,T,Y28,IT,2018,56.0
YR,T,Y29,IT,2018,55.0
YR,T,Y3,IT,2018,80.7
YR,T,Y30,IT,2018,54.0
YR,T,Y31,IT,2018,53.0
YR,T,Y32,IT,2018,52.1
YR,T,Y33,IT,2018,51.1
YR,T,Y34,IT,2018,50.1
YR,T,Y35,IT,2018,49.1
YR,T,Y36,IT,2018,48.1
YR,T,Y37,IT,2018,47.2
YR,T,Y38,IT,2018,46.2
YR,T,Y39,IT,2018,45.2
YR,T,Y4,IT,2018,79.7
YR,T,Y40,IT,2018,44.3
YR,T,Y41,IT,2018,43.3
YR,T,Y42,IT,2018,42.3
YR,T,Y43,IT,2018,41.4
YR,T,Y44,IT,2018,40.4
